Job Id,individual_skill
18022918317418106730,Android
18022918317418106730,iOS
16438302068425444368,Helpdesk
16438302068425444368,Customer Support
16438302068425444368,Linux
18372270170717701988,Switching
18372270170717701988,Routing
18372270170717701988,Cisco
9004963131579253136,iOS
9004963131579253136,React Native
9004963131579253136,Android
3386938532077454547,Oracle
3386938532077454547,Backup/Recovery
3386938532077454547,SQL
12496429007827453457,Spark
12496429007827453457,SQL
12496429007827453457,ETL
14102727630103989328,Business Analysis
14102727630103989328,System Design
14102727630103989328,Requirements Gathering
4140873825127581828,ETL
4140873825127581828,Spark
4140873825127581828,Data Warehousing
10833237708382028498,Node.js
10833237708382028498,MongoDB
10833237708382028498,Express
12056954294616935078,Docker
12056954294616935078,CI/CD
12056954294616935078,AWS
13822955023878606146,iOS
13822955023878606146,Swift
13822955023878606146,Android
56312462667499909,Model Training
56312462667499909,NLP
56312462667499909,Python
4242154795111366801,Flutter
4242154795111366801,Swift
4242154795111366801,iOS
7313085392345843759,ETL
7313085392345843759,Data Warehousing
7313085392345843759,Python
17151359051451024715,Penetration Testing
17151359051451024715,Encryption
17151359051451024715,Firewalls
2691873895343606951,Flutter
2691873895343606951,iOS
2691873895343606951,Swift
2975311173762629643,Windows
2975311173762629643,Customer Support
2975311173762629643,Linux
6889112558195396200,React
6889112558195396200,HTML
6889112558195396200,Vue.js
12676055156676379323,Manual Testing
12676055156676379323,Test Cases
12676055156676379323,Automation
935982727970377127,REST APIs
935982727970377127,Java
935982727970377127,Django
12599565432823695199,AWS
12599565432823695199,Azure
12599565432823695199,GCP
17655745825330316192,Troubleshooting
17655745825330316192,Customer Support
17655745825330316192,Linux
830065552109488160,Customer Support
830065552109488160,Windows
830065552109488160,Linux
4869992325073684032,Cisco
4869992325073684032,Switching
4869992325073684032,Monitoring
14780024825138204543,Kubernetes
14780024825138204543,Docker
14780024825138204543,CI/CD
2175560854330625352,Java
2175560854330625352,Django
2175560854330625352,Node.js
4033028304371009998,Manual Testing
4033028304371009998,Selenium
4033028304371009998,Automation
230350294808937834,Bug Tracking
230350294808937834,Test Cases
230350294808937834,Automation
15579800879776222837,Troubleshooting
15579800879776222837,Windows
15579800879776222837,Helpdesk
5727978026003417319,Manual Testing
5727978026003417319,Selenium
5727978026003417319,Test Cases
14921511836311373465,Infrastructure as Code
14921511836311373465,Security
14921511836311373465,GCP
13876296462934951555,Requirements Gathering
13876296462934951555,SDLC
13876296462934951555,Business Analysis
10240018227548013670,Docker
10240018227548013670,Kubernetes
10240018227548013670,AWS
14833396045521765129,Security
14833396045521765129,Infrastructure as Code
14833396045521765129,AWS
549474846454925220,ETL
549474846454925220,Spark
549474846454925220,Data Warehousing
12304004033158398660,Python
12304004033158398660,SQL
12304004033158398660,Spark
12182751771271187450,Network Security
12182751771271187450,Encryption
12182751771271187450,SIEM
9345056690616025455,Bug Tracking
9345056690616025455,Manual Testing
9345056690616025455,Test Cases
12718198801515760789,REST APIs
12718198801515760789,Java
12718198801515760789,Python
11920846852010298463,Node.js
11920846852010298463,JavaScript
11920846852010298463,MongoDB
4664563602551096551,Django
4664563602551096551,Node.js
4664563602551096551,Python
15925100820227640878,NLP
15925100820227640878,Deep Learning
15925100820227640878,Python
5390471776674531614,Python
5390471776674531614,Spark
5390471776674531614,SQL
16619929029617207906,Helpdesk
16619929029617207906,Customer Support
16619929029617207906,Linux
17913459786895148979,Cisco
17913459786895148979,Switching
17913459786895148979,Firewall Configuration
2051761984838452919,JavaScript
2051761984838452919,MongoDB
2051761984838452919,Node.js
5387309510612503584,Selenium
5387309510612503584,Bug Tracking
5387309510612503584,Manual Testing
8248029156258368862,HTML
8248029156258368862,Vue.js
8248029156258368862,CSS
439572649604762942,React
439572649604762942,HTML
439572649604762942,Vue.js
1901120712966294549,Infrastructure as Code
1901120712966294549,GCP
1901120712966294549,Azure
18322302074164627852,Bug Tracking
18322302074164627852,Manual Testing
18322302074164627852,Test Cases
13638322647553361854,Deep Learning
13638322647553361854,Python
13638322647553361854,TensorFlow
9346175093026407289,Oracle
9346175093026407289,MySQL
9346175093026407289,Backup/Recovery
13390638620124924433,Security
13390638620124924433,GCP
13390638620124924433,Azure
4262151603552930648,Android
4262151603552930648,Flutter
4262151603552930648,Swift
8247846050738292158,MySQL
8247846050738292158,SQL
8247846050738292158,Backup/Recovery
16208394353036185442,Node.js
16208394353036185442,REST APIs
16208394353036185442,Java
11762265337656331794,Jenkins
11762265337656331794,Docker
11762265337656331794,Kubernetes
6377147381504166565,Testing
6377147381504166565,Requirements Gathering
6377147381504166565,SDLC
16991987096998071866,Helpdesk
16991987096998071866,Linux
16991987096998071866,Customer Support
3538672565929592607,Penetration Testing
3538672565929592607,Network Security
3538672565929592607,Firewalls
10689306562749288052,TensorFlow
10689306562749288052,PyTorch
10689306562749288052,NLP
623019919865104483,Vue.js
623019919865104483,HTML
623019919865104483,CSS
10699296418965177573,MySQL
10699296418965177573,Performance Tuning
10699296418965177573,SQL
13704032058227769551,Selenium
13704032058227769551,Automation
13704032058227769551,Manual Testing
8298650020137158600,JavaScript
8298650020137158600,HTML
8298650020137158600,React
10423951763560939788,Jenkins
10423951763560939788,Docker
10423951763560939788,AWS
4716942436118316297,Test Cases
4716942436118316297,Manual Testing
4716942436118316297,Automation
8874080575049713131,Automation
8874080575049713131,Test Cases
8874080575049713131,Bug Tracking
10807113708275978187,Node.js
10807113708275978187,JavaScript
10807113708275978187,MongoDB
9198045171809995803,JavaScript
9198045171809995803,Vue.js
9198045171809995803,CSS
8267938528526683321,Customer Support
8267938528526683321,Helpdesk
8267938528526683321,Windows
6024692851933531620,GCP
6024692851933531620,Infrastructure as Code
6024692851933531620,Azure
13974978364455994047,SIEM
13974978364455994047,Penetration Testing
13974978364455994047,Firewalls
13430418749807347699,Encryption
13430418749807347699,Firewalls
13430418749807347699,SIEM
6524739805428335771,Deep Learning
6524739805428335771,Research
6524739805428335771,TensorFlow
16197941014772400797,Azure
16197941014772400797,Infrastructure as Code
16197941014772400797,Security
7103058963824134173,Oracle
7103058963824134173,SQL
7103058963824134173,MySQL
8653653010255269398,Backup/Recovery
8653653010255269398,SQL
8653653010255269398,MySQL
1060624007900843727,Swift
1060624007900843727,Flutter
1060624007900843727,iOS
8997000773707712244,Oracle
8997000773707712244,Backup/Recovery
8997000773707712244,Performance Tuning
18192829244287960380,Business Analysis
18192829244287960380,Requirements Gathering
18192829244287960380,Testing
7861394554873794186,NLP
7861394554873794186,PyTorch
7861394554873794186,TensorFlow
13669264403996167801,Troubleshooting
13669264403996167801,Customer Support
13669264403996167801,Windows
16343065852902457378,Test Cases
16343065852902457378,Selenium
16343065852902457378,Bug Tracking
8465328947945753727,System Design
8465328947945753727,Requirements Gathering
8465328947945753727,SDLC
11352603719217726791,NLP
11352603719217726791,Model Training
11352603719217726791,Python
9338887532438701946,Selenium
9338887532438701946,Manual Testing
9338887532438701946,Bug Tracking
13116029646476035844,CI/CD
13116029646476035844,Kubernetes
13116029646476035844,Docker
18112644221532390206,Backup/Recovery
18112644221532390206,SQL
18112644221532390206,Oracle
7915056805051514897,Customer Support
7915056805051514897,Troubleshooting
7915056805051514897,Linux
4691839502726809746,Bug Tracking
4691839502726809746,Selenium
4691839502726809746,Manual Testing
5440989106561499992,ETL
5440989106561499992,Python
5440989106561499992,SQL
17838049703021727655,HTML
17838049703021727655,CSS
17838049703021727655,React
13630800360767769174,React
13630800360767769174,CSS
13630800360767769174,JavaScript
3679965866622403469,TensorFlow
3679965866622403469,NLP
3679965866622403469,Python
18441959658134849179,CI/CD
18441959658134849179,Docker
18441959658134849179,AWS
7463112047667399034,Python
7463112047667399034,REST APIs
7463112047667399034,Node.js
546359757212306650,NLP
546359757212306650,Python
546359757212306650,TensorFlow
12176490958993378858,Routing
12176490958993378858,Cisco
12176490958993378858,Switching
13066901578232645798,Kubernetes
13066901578232645798,AWS
13066901578232645798,CI/CD
16381019269590697750,GCP
16381019269590697750,AWS
16381019269590697750,Azure
11004933966919386148,PyTorch
11004933966919386148,NLP
11004933966919386148,Python
16811570965639154077,Azure
16811570965639154077,GCP
16811570965639154077,Infrastructure as Code
2171453648955524608,AWS
2171453648955524608,Infrastructure as Code
2171453648955524608,Security
6808558672070328362,Docker
6808558672070328362,AWS
6808558672070328362,Kubernetes
17850107252890488644,Vue.js
17850107252890488644,HTML
17850107252890488644,JavaScript
16264983487715034018,Requirements Gathering
16264983487715034018,System Design
16264983487715034018,Business Analysis
13301576937605907004,Test Cases
13301576937605907004,Selenium
13301576937605907004,Manual Testing
14565193405435955296,Android
14565193405435955296,Flutter
14565193405435955296,iOS
4677761155430893353,Requirements Gathering
4677761155430893353,Business Analysis
4677761155430893353,Testing
4636843892021412043,Deep Learning
4636843892021412043,Research
4636843892021412043,NLP
3553245405735962411,Selenium
3553245405735962411,Test Cases
3553245405735962411,Bug Tracking
17009572065853523910,HTML
17009572065853523910,JavaScript
17009572065853523910,Vue.js
6279917777780558825,AWS
6279917777780558825,Jenkins
6279917777780558825,CI/CD
1606090425670717275,Troubleshooting
1606090425670717275,Customer Support
1606090425670717275,Helpdesk
313996121488114871,SDLC
313996121488114871,Testing
313996121488114871,Business Analysis
10582601173867709474,System Design
10582601173867709474,Testing
10582601173867709474,SDLC
5793473182298623734,Swift
5793473182298623734,React Native
5793473182298623734,iOS
4119732497691658917,Django
4119732497691658917,REST APIs
4119732497691658917,Node.js
18416510979824439039,SDLC
18416510979824439039,Requirements Gathering
18416510979824439039,System Design
17047141536849743104,Backup/Recovery
17047141536849743104,MySQL
17047141536849743104,SQL
15538897516939592212,SQL
15538897516939592212,Oracle
15538897516939592212,Backup/Recovery
5396230105965874911,PyTorch
5396230105965874911,Model Training
5396230105965874911,Python
11278891077854317639,Python
11278891077854317639,Spark
11278891077854317639,ETL
7630388327761331539,CSS
7630388327761331539,Vue.js
7630388327761331539,JavaScript
11917745288752414821,Node.js
11917745288752414821,REST APIs
11917745288752414821,Java
6277859027209241833,React Native
6277859027209241833,Flutter
6277859027209241833,Android
11150544629463860954,Research
11150544629463860954,TensorFlow
11150544629463860954,NLP
10329147818555099527,Kubernetes
10329147818555099527,Jenkins
10329147818555099527,AWS
2901530926664140993,Network Security
2901530926664140993,Penetration Testing
2901530926664140993,Firewalls
17251014786466727085,TensorFlow
17251014786466727085,NLP
17251014786466727085,PyTorch
10909241075842764013,Performance Tuning
10909241075842764013,SQL
10909241075842764013,Oracle
8421834225539105974,Testing
8421834225539105974,Requirements Gathering
8421834225539105974,SDLC
13850071169427853181,Customer Support
13850071169427853181,Helpdesk
13850071169427853181,Linux
5591436018473584726,Oracle
5591436018473584726,Backup/Recovery
5591436018473584726,Performance Tuning
17511574894977304620,TensorFlow
17511574894977304620,PyTorch
17511574894977304620,NLP
8913697145439012658,React
8913697145439012658,MongoDB
8913697145439012658,Express
1175369100715835451,Django
1175369100715835451,Java
1175369100715835451,Node.js
17942431653960109872,Azure
17942431653960109872,Security
17942431653960109872,GCP
492451946503095482,JavaScript
492451946503095482,React
492451946503095482,Node.js
2908217877100577504,Switching
2908217877100577504,Firewall Configuration
2908217877100577504,Cisco
12462215161093377826,Data Warehousing
12462215161093377826,Spark
12462215161093377826,ETL
16183841662280355120,Python
16183841662280355120,NLP
16183841662280355120,Research
5675370194867339593,Troubleshooting
5675370194867339593,Linux
5675370194867339593,Customer Support
2804418076046608004,iOS
2804418076046608004,React Native
2804418076046608004,Swift
10570789765094590090,Research
10570789765094590090,NLP
10570789765094590090,Deep Learning
1121485533681569545,Docker
1121485533681569545,CI/CD
1121485533681569545,Jenkins
10389509666988049880,Encryption
10389509666988049880,SIEM
10389509666988049880,Penetration Testing
8159953460669728853,Security
8159953460669728853,AWS
8159953460669728853,Azure
17627263188435747778,Testing
17627263188435747778,Business Analysis
17627263188435747778,System Design
6887711676917698034,CSS
6887711676917698034,JavaScript
6887711676917698034,HTML
17807162988876219312,Automation
17807162988876219312,Test Cases
17807162988876219312,Bug Tracking
4955548145607266103,Flutter
4955548145607266103,iOS
4955548145607266103,Swift
12301729478910625366,React Native
12301729478910625366,Android
12301729478910625366,iOS
8546179344616998719,Penetration Testing
8546179344616998719,Firewalls
8546179344616998719,SIEM
7430596322635829109,SQL
7430596322635829109,Performance Tuning
7430596322635829109,Backup/Recovery
7955239661498419963,Monitoring
7955239661498419963,Switching
7955239661498419963,Firewall Configuration
10623134825119040406,AWS
10623134825119040406,GCP
10623134825119040406,Infrastructure as Code
2934233597529899345,Customer Support
2934233597529899345,Windows
2934233597529899345,Troubleshooting
6583601519288141164,SIEM
6583601519288141164,Penetration Testing
6583601519288141164,Encryption
17390329470100784087,Backup/Recovery
17390329470100784087,Performance Tuning
17390329470100784087,SQL
18175551191603168059,Node.js
18175551191603168059,JavaScript
18175551191603168059,React
13561235526896274635,Java
13561235526896274635,REST APIs
13561235526896274635,Django
7196027874407563443,Monitoring
7196027874407563443,Cisco
7196027874407563443,Firewall Configuration
3692916871283884665,Bug Tracking
3692916871283884665,Test Cases
3692916871283884665,Selenium
2971552299947934785,Infrastructure as Code
2971552299947934785,Azure
2971552299947934785,Security
16814688943100020713,Deep Learning
16814688943100020713,Python
16814688943100020713,Research
14112483485095644523,Testing
14112483485095644523,System Design
14112483485095644523,Business Analysis
9099763320240032764,ETL
9099763320240032764,Python
9099763320240032764,Spark
5512007463695107639,NLP
5512007463695107639,Research
5512007463695107639,Deep Learning
15738869113045796125,AWS
15738869113045796125,GCP
15738869113045796125,Azure
488379982379764216,React
488379982379764216,Vue.js
488379982379764216,CSS
3524346576953033965,System Design
3524346576953033965,Testing
3524346576953033965,Business Analysis
8112745375552786150,Selenium
8112745375552786150,Manual Testing
8112745375552786150,Bug Tracking
15009465554515608164,SDLC
15009465554515608164,System Design
15009465554515608164,Business Analysis
13952970114124366544,CSS
13952970114124366544,Vue.js
13952970114124366544,HTML
9476117695383423210,Java
9476117695383423210,Node.js
9476117695383423210,REST APIs
12609170331421852926,Android
12609170331421852926,Flutter
12609170331421852926,iOS
6281363062888090877,Android
6281363062888090877,Flutter
6281363062888090877,React Native
5597774076347893599,Firewall Configuration
5597774076347893599,Cisco
5597774076347893599,Switching
14156791195727842711,Kubernetes
14156791195727842711,CI/CD
14156791195727842711,Jenkins
9294585026991050441,JavaScript
9294585026991050441,React
9294585026991050441,Node.js
15936413422790852942,Monitoring
15936413422790852942,Routing
15936413422790852942,Cisco
14884935725014601709,SQL
14884935725014601709,Data Warehousing
14884935725014601709,Spark
7970529993637250572,Encryption
7970529993637250572,Firewalls
7970529993637250572,Network Security
555595803426179195,SIEM
555595803426179195,Penetration Testing
555595803426179195,Firewalls
10455612290351582741,Python
10455612290351582741,Deep Learning
10455612290351582741,Research
16200230114945682016,NLP
16200230114945682016,PyTorch
16200230114945682016,TensorFlow
9631470639224933787,AWS
9631470639224933787,Kubernetes
9631470639224933787,Jenkins
14904984940757536504,Infrastructure as Code
14904984940757536504,Azure
14904984940757536504,Security
14049347643992853479,Testing
14049347643992853479,System Design
14049347643992853479,Requirements Gathering
9495871954304323582,Security
9495871954304323582,Azure
9495871954304323582,Infrastructure as Code
15362741787862714852,Manual Testing
15362741787862714852,Automation
15362741787862714852,Bug Tracking
2373788745126333969,SDLC
2373788745126333969,Testing
2373788745126333969,Business Analysis
9508292117919911461,SIEM
9508292117919911461,Encryption
9508292117919911461,Penetration Testing
8499804425962603467,Encryption
8499804425962603467,Penetration Testing
8499804425962603467,SIEM
1807064167586286966,Performance Tuning
1807064167586286966,Backup/Recovery
1807064167586286966,SQL
3872871705450858131,AWS
3872871705450858131,GCP
3872871705450858131,Infrastructure as Code
15448949747647464669,Vue.js
15448949747647464669,JavaScript
15448949747647464669,CSS
5846217320117322205,Spark
5846217320117322205,ETL
5846217320117322205,Python
3475738478090274060,NLP
3475738478090274060,TensorFlow
3475738478090274060,Research
17242239555247751538,Jenkins
17242239555247751538,AWS
17242239555247751538,Docker
7058300273433464602,PyTorch
7058300273433464602,NLP
7058300273433464602,Model Training
1733497259130372268,Backup/Recovery
1733497259130372268,MySQL
1733497259130372268,Oracle
8484505379152022934,HTML
8484505379152022934,JavaScript
8484505379152022934,CSS
384703657390982096,Performance Tuning
384703657390982096,Oracle
384703657390982096,SQL
13647767758937867670,Kubernetes
13647767758937867670,CI/CD
13647767758937867670,Docker
12260099659753540863,Security
12260099659753540863,AWS
12260099659753540863,Azure
6379364403305532285,Python
6379364403305532285,Java
6379364403305532285,Node.js
1922420216603691964,Jenkins
1922420216603691964,CI/CD
1922420216603691964,Kubernetes
18437199999378672123,HTML
18437199999378672123,CSS
18437199999378672123,JavaScript
6945416738467563550,Customer Support
6945416738467563550,Windows
6945416738467563550,Troubleshooting
5448116727227172744,SDLC
5448116727227172744,System Design
5448116727227172744,Business Analysis
17119246678397110854,PyTorch
17119246678397110854,TensorFlow
17119246678397110854,NLP
10096212519065174501,HTML
10096212519065174501,React
10096212519065174501,JavaScript
3747163935946264239,Backup/Recovery
3747163935946264239,SQL
3747163935946264239,MySQL
17794150832946234736,Cisco
17794150832946234736,Routing
17794150832946234736,Monitoring
15968823938402894460,Model Training
15968823938402894460,TensorFlow
15968823938402894460,NLP
11822940990335569819,NLP
11822940990335569819,Model Training
11822940990335569819,PyTorch
18029458395578059890,Model Training
18029458395578059890,NLP
18029458395578059890,TensorFlow
1562844861271131421,PyTorch
1562844861271131421,Python
1562844861271131421,NLP
14571752716755288105,SQL
14571752716755288105,MySQL
14571752716755288105,Oracle
11750704612964846216,Java
11750704612964846216,Python
11750704612964846216,REST APIs
7223888148073368239,Java
7223888148073368239,Node.js
7223888148073368239,Django
15240545753960171668,Model Training
15240545753960171668,PyTorch
15240545753960171668,TensorFlow
11087718221002263863,PyTorch
11087718221002263863,Model Training
11087718221002263863,TensorFlow
2552382768574384373,Network Security
2552382768574384373,Encryption
2552382768574384373,Penetration Testing
14705730588606154715,Python
14705730588606154715,Deep Learning
14705730588606154715,Research
2223368774035721385,HTML
2223368774035721385,React
2223368774035721385,Vue.js
875812880748136281,SQL
875812880748136281,Python
875812880748136281,Spark
340652708193848640,Penetration Testing
340652708193848640,Network Security
340652708193848640,Firewalls
10193393068906400538,Testing
10193393068906400538,Requirements Gathering
10193393068906400538,Business Analysis
17896312084154565040,iOS
17896312084154565040,Android
17896312084154565040,Flutter
18380024593817618779,Troubleshooting
18380024593817618779,Customer Support
18380024593817618779,Helpdesk
10994707353097487331,SIEM
10994707353097487331,Firewalls
10994707353097487331,Network Security
2187169846959557668,MongoDB
2187169846959557668,Node.js
2187169846959557668,JavaScript
3822172365388334088,Vue.js
3822172365388334088,HTML
3822172365388334088,React
12352956783068662525,NLP
12352956783068662525,Research
12352956783068662525,Python
15795073361561732976,Encryption
15795073361561732976,Firewalls
15795073361561732976,Penetration Testing
13084270812983676572,HTML
13084270812983676572,CSS
13084270812983676572,React
10629887589022713839,Cisco
10629887589022713839,Switching
10629887589022713839,Monitoring
2624104846544227235,Manual Testing
2624104846544227235,Selenium
2624104846544227235,Test Cases
1398632485519445536,Model Training
1398632485519445536,NLP
1398632485519445536,TensorFlow
4813138107243317507,Oracle
4813138107243317507,MySQL
4813138107243317507,SQL
2631447721285601661,Firewalls
2631447721285601661,SIEM
2631447721285601661,Penetration Testing
13048501928677556616,Encryption
13048501928677556616,Penetration Testing
13048501928677556616,Network Security
2662681630904763974,Azure
2662681630904763974,GCP
2662681630904763974,Security
5452941547043768168,AWS
5452941547043768168,Kubernetes
5452941547043768168,Docker
11289101998314832542,Windows
11289101998314832542,Helpdesk
11289101998314832542,Linux
5239321395384239576,Performance Tuning
5239321395384239576,MySQL
5239321395384239576,Oracle
179706749388212904,Requirements Gathering
179706749388212904,Business Analysis
179706749388212904,Testing
7860300937678045819,Helpdesk
7860300937678045819,Windows
7860300937678045819,Troubleshooting
11932084231988135158,Performance Tuning
11932084231988135158,SQL
11932084231988135158,Backup/Recovery
4366800951169273842,Python
4366800951169273842,Spark
4366800951169273842,Data Warehousing
6323159264391548400,CSS
6323159264391548400,React
6323159264391548400,Vue.js
2985684095068815886,Helpdesk
2985684095068815886,Windows
2985684095068815886,Customer Support
7869191688436403274,Routing
7869191688436403274,Firewall Configuration
7869191688436403274,Switching
9603295755222533940,NLP
9603295755222533940,Research
9603295755222533940,TensorFlow
13697628724392182125,SIEM
13697628724392182125,Firewalls
13697628724392182125,Penetration Testing
1912532767381540785,Routing
1912532767381540785,Cisco
1912532767381540785,Switching
15112533824772587738,System Design
15112533824772587738,SDLC
15112533824772587738,Business Analysis
6427791689140355859,Business Analysis
6427791689140355859,System Design
6427791689140355859,SDLC
8213518680898030374,Manual Testing
8213518680898030374,Selenium
8213518680898030374,Test Cases
14841026527845173764,Windows
14841026527845173764,Troubleshooting
14841026527845173764,Linux
16303587023557119096,Vue.js
16303587023557119096,CSS
16303587023557119096,JavaScript
8152392680078394653,Node.js
8152392680078394653,Django
8152392680078394653,REST APIs
4520228336735374749,Data Warehousing
4520228336735374749,SQL
4520228336735374749,ETL
2823495603208798876,Performance Tuning
2823495603208798876,MySQL
2823495603208798876,Backup/Recovery
6138311531855825739,Spark
6138311531855825739,SQL
6138311531855825739,Python
15892600855935140126,Firewall Configuration
15892600855935140126,Routing
15892600855935140126,Switching
18156808602345950512,Deep Learning
18156808602345950512,Python
18156808602345950512,Research
382366690625933121,AWS
382366690625933121,Azure
382366690625933121,GCP
8720508224108380174,AWS
8720508224108380174,Docker
8720508224108380174,CI/CD
3131714786780465865,Oracle
3131714786780465865,SQL
3131714786780465865,MySQL
4634428323439198670,Data Warehousing
4634428323439198670,ETL
4634428323439198670,Python
3636256827529183579,SQL
3636256827529183579,Python
3636256827529183579,Data Warehousing
2485116604732884294,Python
2485116604732884294,Research
2485116604732884294,NLP
4580801079818732252,Django
4580801079818732252,Node.js
4580801079818732252,Python
5950735926962637595,Troubleshooting
5950735926962637595,Windows
5950735926962637595,Linux
7362087975628655456,Python
7362087975628655456,Spark
7362087975628655456,SQL
10728172731582529939,Express
10728172731582529939,JavaScript
10728172731582529939,MongoDB
1459225836586028364,JavaScript
1459225836586028364,Vue.js
1459225836586028364,React
12291096679828833345,Docker
12291096679828833345,CI/CD
12291096679828833345,AWS
11520081726562518220,Penetration Testing
11520081726562518220,SIEM
11520081726562518220,Firewalls
15300898650642468268,Helpdesk
15300898650642468268,Customer Support
15300898650642468268,Troubleshooting
10972794223794210225,Switching
10972794223794210225,Routing
10972794223794210225,Firewall Configuration
2521009297086695147,Windows
2521009297086695147,Linux
2521009297086695147,Helpdesk
2246443680875431395,Python
2246443680875431395,ETL
2246443680875431395,SQL
12130548962056422638,Python
12130548962056422638,TensorFlow
12130548962056422638,Research
1494906842726023824,Jenkins
1494906842726023824,CI/CD
1494906842726023824,Kubernetes
12334254825459436480,CSS
12334254825459436480,HTML
12334254825459436480,React
6679734798311967832,Node.js
6679734798311967832,React
6679734798311967832,Express
12106876990364273382,Monitoring
12106876990364273382,Routing
12106876990364273382,Cisco
2529146425010963687,NLP
2529146425010963687,Python
2529146425010963687,TensorFlow
14312422812334178835,Django
14312422812334178835,Java
14312422812334178835,Node.js
3118298578939300669,Customer Support
3118298578939300669,Windows
3118298578939300669,Troubleshooting
18148543578158090926,Firewalls
18148543578158090926,Encryption
18148543578158090926,Penetration Testing
2583466881603618698,HTML
2583466881603618698,React
2583466881603618698,CSS
1892111591509282632,Manual Testing
1892111591509282632,Selenium
1892111591509282632,Automation
8748087045097146731,Node.js
8748087045097146731,REST APIs
8748087045097146731,Django
16004560904497351581,Penetration Testing
16004560904497351581,Encryption
16004560904497351581,Firewalls
2900344855531372946,JavaScript
2900344855531372946,HTML
2900344855531372946,Vue.js
10221445218997191871,JavaScript
10221445218997191871,HTML
10221445218997191871,React
15689754764229363542,Flutter
15689754764229363542,iOS
15689754764229363542,Swift
13320768363469488224,Express
13320768363469488224,JavaScript
13320768363469488224,React
2213012593441523487,SQL
2213012593441523487,MySQL
2213012593441523487,Performance Tuning
12039136501742256603,Business Analysis
12039136501742256603,Requirements Gathering
12039136501742256603,System Design
17809488884065191410,SIEM
17809488884065191410,Encryption
17809488884065191410,Penetration Testing
14337391798217165247,Automation
14337391798217165247,Bug Tracking
14337391798217165247,Test Cases
5432209342538075773,JavaScript
5432209342538075773,Node.js
5432209342538075773,Express
16378719503966162448,JavaScript
16378719503966162448,Express
16378719503966162448,Node.js
9244054641169352115,iOS
9244054641169352115,Swift
9244054641169352115,Android
2104700349432939468,Troubleshooting
2104700349432939468,Windows
2104700349432939468,Helpdesk
9375906890051174833,Research
9375906890051174833,Python
9375906890051174833,TensorFlow
5348432998191483434,Data Warehousing
5348432998191483434,SQL
5348432998191483434,ETL
14922967652908483524,Node.js
14922967652908483524,Java
14922967652908483524,Python
17023685238852894756,React
17023685238852894756,Node.js
17023685238852894756,JavaScript
3601024250302777018,Java
3601024250302777018,Python
3601024250302777018,Node.js
16187568575402035586,Docker
16187568575402035586,CI/CD
16187568575402035586,Kubernetes
2497464310719332811,Backup/Recovery
2497464310719332811,Oracle
2497464310719332811,SQL
10861540211367169590,Penetration Testing
10861540211367169590,SIEM
10861540211367169590,Firewalls
11179257328412019217,React
11179257328412019217,HTML
11179257328412019217,JavaScript
10533748231987282308,PyTorch
10533748231987282308,Python
10533748231987282308,Model Training
15376612624979151136,Helpdesk
15376612624979151136,Linux
15376612624979151136,Troubleshooting
11847223162360253545,Firewalls
11847223162360253545,Penetration Testing
11847223162360253545,SIEM
8198053061603573876,Firewall Configuration
8198053061603573876,Cisco
8198053061603573876,Monitoring
15868227823378450360,PyTorch
15868227823378450360,NLP
15868227823378450360,TensorFlow
16740267298873491467,Customer Support
16740267298873491467,Helpdesk
16740267298873491467,Troubleshooting
14439243145842215010,Backup/Recovery
14439243145842215010,SQL
14439243145842215010,MySQL
2588442847975720000,Business Analysis
2588442847975720000,SDLC
2588442847975720000,System Design
11721820769366853492,Python
11721820769366853492,Spark
11721820769366853492,SQL
11614146849987970881,Backup/Recovery
11614146849987970881,SQL
11614146849987970881,Oracle
4447096077518196494,Python
4447096077518196494,PyTorch
4447096077518196494,TensorFlow
5791661789471262120,React
5791661789471262120,Vue.js
5791661789471262120,HTML
10741451918398146934,Helpdesk
10741451918398146934,Customer Support
10741451918398146934,Troubleshooting
10332027949407619840,Firewalls
10332027949407619840,SIEM
10332027949407619840,Encryption
18238376066469547586,Encryption
18238376066469547586,SIEM
18238376066469547586,Firewalls
5419077063565132005,Security
5419077063565132005,AWS
5419077063565132005,Infrastructure as Code
9872339657845524236,Monitoring
9872339657845524236,Cisco
9872339657845524236,Routing
2696383561733261477,Business Analysis
2696383561733261477,Testing
2696383561733261477,SDLC
4561728361062419102,React Native
4561728361062419102,Flutter
4561728361062419102,iOS
11109825995076357020,TensorFlow
11109825995076357020,Deep Learning
11109825995076357020,Python
1811316780040669884,HTML
1811316780040669884,CSS
1811316780040669884,React
9992950457116608081,REST APIs
9992950457116608081,Django
9992950457116608081,Java
16895373084509097394,Switching
16895373084509097394,Cisco
16895373084509097394,Routing
8053359846246665083,Firewalls
8053359846246665083,Encryption
8053359846246665083,Network Security
15207960374606646111,Jenkins
15207960374606646111,AWS
15207960374606646111,Kubernetes
14010544803514368758,Automation
14010544803514368758,Manual Testing
14010544803514368758,Bug Tracking
9005559844655089368,Android
9005559844655089368,Flutter
9005559844655089368,iOS
5027049816375053461,Model Training
5027049816375053461,Python
5027049816375053461,PyTorch
16761154244616470747,Network Security
16761154244616470747,Penetration Testing
16761154244616470747,Firewalls
5629169344188795860,TensorFlow
5629169344188795860,Python
5629169344188795860,NLP
9200140323653240498,AWS
9200140323653240498,GCP
9200140323653240498,Security
8521574313388557508,Firewall Configuration
8521574313388557508,Cisco
8521574313388557508,Monitoring
